customer_id,response,total_spend,num_orders,last_purchase,first_purchase
CS7112,0,512,12,2015-01-14,2011-06-15
CS7113,0,564,12,2015-02-09,2011-05-27
CS7114,0,691,15,2015-02-12,2011-07-14
CS7115,0,568,16,2015-03-05,2011-08-10
CS7116,0,563,11,2014-06-08,2011-06-27
CS7117,0,484,12,2014-07-02,2011-05-20
CS7118,0,666,13,2015-03-14,2011-05-18
CS7119,0,464,11,2014-11-12,2012-05-03
CS7120,0,830,18,2015-02-20,2011-06-23
CS7121,0,834,17,2015-02-03,2011-05-30
CS7122,0,669,12,2015-02-02,2011-07-19
CS7123,0,463,11,2014-06-16,2011-05-26
CS7124,0,520,11,2015-01-02,2011-08-10
CS7125,0,447,8,2013-12-12,2012-01-29
CS7126,0,454,9,2014-09-18,2012-03-31
CS7127,0,747,16,2015-02-05,2011-07-11
CS7128,0,677,17,2014-08-18,2011-05-24
CS7129,0,535,11,2014-02-27,2011-05-30
CS7130,0,691,15,2015-03-13,2011-08-18
CS7131,0,463,11,2015-02-24,2011-08-24
CS7132,0,542,12,2015-02-17,2011-07-13
CS7133,0,609,14,2015-02-21,2011-06-01
CS7134,0,441,10,2014-11-27,2011-11-29
CS7135,0,565,12,2014-04-15,2011-10-12
CS7136,0,663,15,2014-09-28,2011-08-12
CS7137,0,509,9,2015-01-20,2011-12-15
CS7138,0,706,15,2015-03-03,2011-06-06
CS7139,0,585,11,2014-10-10,2011-06-16
CS7140,0,715,16,2015-02-16,2011-06-06
CS7141,0,808,19,2015-01-22,2011-08-12
CS7142,1,619,13,2014-10-06,2011-06-04
CS7143,0,365,11,2014-08-16,2011-07-05
CS7144,0,677,13,2014-08-09,2011-06-05
CS7145,0,629,15,2014-10-25,2011-06-03
CS7146,0,567,11,2015-03-09,2012-01-23
CS7147,0,353,8,2015-01-20,2011-06-14
CS7148,0,942,18,2014-12-23,2011-07-06
CS7149,0,857,19,2014-12-11,2011-06-17
CS7150,0,350,8,2014-12-17,2011-08-23
CS7151,0,405,9,2015-01-27,2011-08-10
CS7152,0,613,16,2015-03-10,2011-09-23
CS7153,0,558,12,2015-02-10,2011-06-13
CS7154,0,529,16,2015-03-16,2011-08-30
CS7155,0,424,14,2014-11-10,2011-06-22
CS7156,0,508,13,2014-12-30,2011-09-17
CS7157,0,511,12,2015-02-25,2012-01-03
CS7158,0,319,8,2014-12-04,2011-09-13
CS7159,0,693,16,2015-02-08,2011-06-20
CS7160,0,542,12,2015-01-24,2012-01-20
CS7161,0,687,16,2015-03-12,2011-06-30
CS7162,0,616,17,2015-02-25,2011-05-23
CS7163,0,529,11,2015-02-06,2011-09-06
CS7164,0,860,19,2015-02-27,2011-09-22
CS7165,0,341,7,2013-12-01,2011-12-08
CS7166,0,594,16,2014-12-08,2011-05-31
CS7167,0,450,10,2014-11-17,2011-05-24
CS7168,0,297,7,2014-09-04,2012-07-03
CS7169,0,471,10,2014-11-09,2011-10-04
CS7170,0,457,11,2015-03-13,2011-06-20
CS7171,0,415,13,2015-03-15,2011-07-13
CS7172,0,594,14,2014-07-01,2011-05-18
CS7173,0,596,13,2015-01-26,2012-08-15
CS7174,0,820,16,2015-02-21,2011-11-26
CS7175,0,496,11,2015-01-23,2011-05-17
CS7176,0,342,12,2015-01-11,2011-11-06
CS7177,0,481,11,2014-12-06,2011-05-16
CS7178,1,684,21,2015-02-13,2011-08-08
CS7179,1,913,16,2014-09-07,2012-04-09
CS7180,0,520,15,2014-12-15,2012-05-05
CS7181,0,759,16,2014-09-10,2011-08-05
CS7182,1,752,18,2014-12-04,2011-07-04
CS7183,0,846,18,2015-03-04,2011-07-03
CS7184,0,994,21,2015-03-16,2011-06-21
CS7185,0,707,18,2015-03-05,2011-07-14
CS7186,0,596,12,2015-01-23,2011-08-07
CS7187,0,916,17,2015-02-22,2011-05-18
CS7188,0,468,11,2015-03-12,2012-02-17
CS7189,0,841,19,2015-01-12,2011-08-09
CS7190,0,475,13,2014-09-07,2011-06-12
CS7191,0,626,17,2015-01-09,2011-06-04
CS7192,0,515,12,2014-11-11,2011-06-19
CS7193,0,565,10,2014-06-06,2011-07-04
CS7194,0,606,14,2014-03-24,2011-10-14
CS7195,0,445,9,2015-02-24,2011-09-30
CS7196,0,657,15,2015-03-15,2011-08-02
CS7197,0,610,12,2014-10-06,2011-05-29
CS7198,0,665,13,2015-01-21,2011-10-30
CS7199,0,663,13,2014-11-12,2011-06-28
CS7200,0,651,14,2014-09-27,2011-06-03
CS7201,0,702,12,2015-01-23,2011-11-09
CS7202,0,449,11,2015-01-21,2011-11-25
CS7203,0,557,12,2014-08-20,2011-06-15
CS7204,0,622,14,2015-01-28,2011-07-28
CS7205,0,665,14,2015-03-13,2011-05-19
CS7206,0,685,15,2014-09-08,2011-11-16
CS7207,0,604,12,2015-02-05,2011-11-28
CS7208,0,409,8,2015-02-09,2011-06-23
CS7209,0,855,16,2015-03-14,2011-06-19
CS7210,0,490,15,2014-12-08,2011-05-20
CS7211,0,512,13,2014-12-01,2012-03-21
CS7212,0,542,12,2014-10-09,2011-06-05
CS7213,0,506,11,2014-11-09,2011-10-02
CS7214,0,533,12,2015-03-09,2011-08-23
CS7215,0,827,20,2014-11-03,2011-09-27
CS7216,0,901,21,2014-10-28,2011-05-28
CS7217,0,547,13,2014-12-29,2011-05-22
CS7218,0,825,18,2015-02-07,2011-06-17
CS7219,0,555,13,2015-03-12,2011-11-24
CS7220,0,331,7,2015-02-24,2011-11-10
CS7221,0,488,12,2014-09-26,2011-06-07
CS7222,0,559,13,2015-01-30,2011-05-16
CS7223,0,667,13,2015-01-08,2011-06-29
CS7224,0,191,4,2014-11-21,2011-12-21
CS7225,0,465,10,2015-01-28,2011-10-04
CS7226,0,435,12,2014-09-06,2011-06-12
CS7227,1,1001,19,2015-02-19,2011-10-21
CS7228,0,505,10,2013-10-29,2011-06-27
CS7229,0,638,12,2014-12-31,2011-06-29
CS7230,0,753,15,2015-03-11,2011-05-23
CS7231,0,796,16,2014-10-13,2011-06-26
CS7232,0,498,12,2014-09-01,2011-06-18
CS7233,0,656,13,2014-11-06,2012-03-13
CS7234,0,566,17,2015-03-12,2011-06-09
CS7235,0,663,13,2014-10-24,2011-11-12
CS7236,0,538,16,2015-02-02,2011-05-20
CS7237,0,840,18,2014-08-08,2011-06-08
CS7238,0,653,16,2015-02-07,2011-07-22
CS7239,0,438,7,2014-07-07,2011-11-23
CS7240,0,787,21,2014-12-28,2011-08-27
CS7241,1,785,18,2015-02-16,2011-05-30
CS7242,0,353,7,2014-06-15,2012-07-31
CS7243,0,493,11,2015-02-06,2011-10-11
CS7244,0,767,17,2014-10-26,2011-06-26
CS7245,0,512,12,2014-12-06,2011-05-28
CS7246,0,389,8,2014-03-24,2011-06-23
CS7247,0,894,19,2015-02-03,2011-06-25
CS7248,0,394,11,2015-03-07,2012-03-07
CS7249,0,626,14,2014-08-19,2011-06-07
CS7250,0,721,18,2014-12-25,2011-05-17
CS7251,0,617,12,2015-03-14,2012-06-13
CS7252,0,413,9,2014-09-16,2011-08-22
CS7253,0,503,10,2014-02-11,2011-10-29
CS7254,0,636,13,2014-11-14,2011-07-13
CS7255,0,821,21,2015-01-08,2011-10-05
CS7256,0,362,11,2014-08-15,2011-08-26
CS7257,0,427,8,2015-02-19,2012-03-11
CS7258,0,519,12,2014-04-15,2012-01-11
CS7259,0,692,13,2014-09-25,2011-09-20
CS7260,0,822,19,2014-07-29,2011-06-29
CS7261,0,700,16,2014-12-19,2011-06-14
CS7262,0,572,13,2014-09-20,2011-09-11
CS7263,0,501,11,2015-03-13,2011-10-22
CS7264,0,400,8,2015-02-06,2011-07-26
CS7265,0,372,11,2015-01-24,2011-10-24
CS7266,0,296,9,2014-09-11,2011-12-25
CS7267,0,823,16,2014-08-06,2011-06-09
CS7268,0,899,17,2014-11-13,2011-07-16
CS7269,0,562,13,2015-01-07,2011-07-20
CS7270,0,894,19,2015-01-24,2011-05-17
CS7271,0,632,16,2015-02-09,2011-07-27
CS7272,0,640,14,2014-07-22,2011-06-06
CS7273,0,760,13,2015-02-17,2011-11-16
CS7274,0,690,13,2015-03-11,2011-06-10
CS7275,0,480,10,2014-12-06,2011-12-28
CS7276,0,760,16,2015-02-17,2011-07-21
CS7277,0,544,13,2014-12-18,2011-06-10
CS7278,0,706,14,2014-06-06,2011-06-27
CS7279,0,669,15,2015-01-11,2011-06-09
CS7280,0,628,14,2014-10-23,2011-05-18
CS7281,0,550,13,2015-03-04,2011-09-25
CS7282,0,357,8,2014-09-14,2012-02-18
CS7283,0,591,12,2015-01-08,2011-07-16
CS7284,0,900,19,2014-12-09,2011-08-21
CS7285,0,551,14,2015-01-06,2011-05-24
CS7286,0,449,12,2015-01-07,2011-07-29
CS7287,0,704,15,2014-03-27,2011-06-27
CS7288,0,404,10,2014-07-08,2011-06-13
CS7289,0,376,10,2015-02-11,2011-12-20
CS7290,0,704,14,2014-12-10,2012-04-16
CS7291,0,543,12,2015-03-16,2011-11-20
CS7292,0,382,11,2015-02-23,2011-10-21
CS7293,0,670,17,2015-01-01,2011-05-27
CS7294,0,1078,23,2015-02-10,2011-06-04
CS7295,0,788,15,2015-03-13,2011-06-29
CS7296,0,698,14,2015-03-04,2011-05-25
CS7298,0,685,14,2015-01-31,2011-11-25
CS7299,0,735,15,2014-12-06,2012-03-19
CS7300,0,633,13,2014-12-08,2011-08-31
CS7301,0,722,14,2015-02-19,2011-06-01
CS7302,0,649,15,2015-02-14,2011-05-20
CS7303,0,971,18,2015-02-02,2011-11-06
CS7304,0,473,11,2014-12-27,2011-08-02
CS7305,0,585,13,2014-12-01,2011-09-23
CS7306,0,370,9,2015-03-12,2012-07-19
CS7307,0,516,11,2013-06-09,2012-01-23
CS7308,0,760,17,2015-02-26,2011-08-21
CS7309,0,452,8,2015-01-11,2011-06-24
CS7310,0,300,8,2014-11-16,2012-04-08
CS7311,0,421,9,2015-02-10,2011-06-09
CS7312,0,374,7,2015-02-26,2011-08-13
CS7313,0,704,15,2015-03-05,2011-06-20
CS7314,0,354,8,2013-10-13,2011-11-27
CS7315,0,516,12,2014-11-03,2012-05-10
CS7316,0,1165,21,2015-02-15,2011-05-17
CS7317,0,488,9,2014-08-20,2012-05-25
CS7318,0,680,16,2015-02-28,2011-07-09
CS7319,0,614,14,2014-12-18,2011-09-26
CS7320,1,441,10,2014-09-11,2011-07-24
CS7321,0,411,12,2015-02-22,2011-09-15
CS7322,0,714,16,2014-08-26,2011-08-29
CS7323,0,673,17,2014-11-11,2011-05-27
CS7324,0,782,19,2014-08-20,2012-05-05
CS7325,0,840,15,2014-08-25,2011-06-09
CS7326,0,609,14,2015-02-20,2011-12-23
CS7327,0,782,16,2015-01-23,2011-12-23
CS7328,0,447,11,2014-08-10,2011-08-08
CS7329,0,539,11,2014-11-14,2011-08-21
CS7330,0,665,18,2015-02-17,2011-08-30
CS7331,0,660,13,2015-03-06,2011-06-07
CS7332,0,1108,23,2014-11-06,2011-06-16
CS7333,0,149,4,2014-09-16,2012-01-11
CS7334,0,780,17,2014-08-02,2012-02-06
CS7335,0,432,9,2014-11-15,2011-11-29
CS7336,0,743,18,2014-07-14,2011-09-07
CS7337,0,753,20,2015-02-08,2011-07-25
CS7338,0,494,11,2015-02-25,2011-05-26
CS7339,0,720,18,2015-01-16,2011-05-19
CS7340,0,566,14,2014-06-20,2011-07-28
CS7341,0,315,9,2015-01-07,2011-06-30
CS7342,0,536,13,2015-02-15,2011-06-20
CS7343,0,713,14,2015-01-08,2011-11-01
CS7344,0,819,17,2015-02-20,2012-03-04
CS7345,0,343,10,2014-12-06,2011-07-31
CS7346,0,527,10,2014-09-30,2011-08-03
CS7347,0,982,21,2015-03-12,2011-05-18
CS7348,0,676,13,2015-01-03,2011-09-26
CS7349,0,497,8,2015-02-28,2011-09-27
CS7350,0,841,17,2014-03-24,2011-07-10
CS7351,0,648,13,2014-09-17,2011-09-10
CS7352,0,663,16,2015-02-04,2011-07-20
CS7353,0,535,14,2014-08-01,2012-03-11
CS7354,0,718,13,2013-12-12,2011-08-12
CS7355,1,695,14,2014-12-31,2011-07-05
CS7356,0,539,14,2014-12-26,2011-08-20
CS7357,0,568,15,2014-10-14,2011-06-08
CS7358,0,279,6,2015-03-05,2011-07-21
CS7359,0,479,11,2015-01-19,2011-07-09
CS7360,0,545,13,2015-02-02,2011-09-08
CS7361,0,460,13,2015-02-27,2011-12-18
CS7362,0,680,16,2015-03-10,2011-09-21
CS7363,0,846,20,2014-08-27,2011-06-05
CS7364,0,912,21,2015-01-09,2011-06-14
CS7365,0,708,15,2015-02-27,2011-05-18
CS7366,0,783,17,2015-02-09,2011-06-01
CS7367,0,762,16,2014-12-24,2011-07-09
CS7368,0,430,11,2015-03-12,2011-07-05
CS7369,0,909,19,2015-01-29,2011-07-07
CS7370,1,775,17,2014-08-09,2011-10-12
CS7371,0,518,12,2014-06-27,2011-05-17
CS7372,0,670,14,2014-06-11,2011-06-24
CS7373,0,778,16,2014-11-25,2011-07-02
CS7374,0,507,13,2014-10-03,2011-08-07
CS7375,0,617,13,2014-11-09,2011-09-27
CS7376,0,836,19,2014-12-26,2011-10-01
CS7377,0,409,11,2014-02-17,2011-10-09
CS7378,0,750,18,2015-02-19,2011-09-25
CS7379,0,628,13,2014-10-31,2011-05-29
CS7380,0,840,16,2015-02-28,2011-11-05
CS7381,0,833,16,2014-02-13,2011-06-02
CS7382,0,974,20,2015-01-28,2011-08-30
CS7383,0,534,17,2014-11-21,2011-05-29
CS7384,0,566,12,2015-03-04,2012-03-05
CS7385,0,625,13,2015-03-11,2011-09-04
CS7386,0,491,9,2015-01-04,2011-09-30
CS7387,0,467,13,2014-11-09,2011-05-17
CS7388,0,451,13,2015-01-30,2011-08-29
CS7389,0,459,14,2015-02-25,2011-05-20
CS7390,0,599,13,2015-01-31,2011-09-22
CS7391,0,660,15,2015-03-12,2012-06-24
CS7392,0,517,13,2015-01-01,2011-08-10
CS7393,0,441,13,2014-12-07,2011-06-14
CS7394,0,1198,25,2015-03-11,2011-06-11
CS7395,0,485,14,2015-01-09,2011-05-19
CS7396,0,669,16,2015-02-04,2011-07-15
CS7397,0,880,19,2014-10-01,2011-06-30
CS7398,0,766,15,2015-02-15,2011-08-23
CS7399,0,576,17,2015-02-21,2011-11-03
CS7400,0,572,14,2014-12-30,2011-06-24
CS7401,0,647,17,2015-03-02,2012-01-23
CS7402,0,691,15,2015-02-14,2011-06-04
CS7403,0,729,14,2015-02-01,2011-11-09
CS7404,0,1021,22,2015-01-25,2011-05-20
CS7405,0,804,19,2015-02-25,2011-08-03
CS7406,0,854,19,2014-09-23,2011-05-20
CS7407,0,736,21,2015-03-03,2011-09-26
CS7408,0,549,11,2014-07-18,2011-09-17
CS7409,0,757,16,2014-12-20,2011-08-21
CS7410,0,585,12,2015-01-16,2012-06-22
CS7411,0,428,10,2014-05-02,2011-06-05
CS7412,0,413,10,2015-03-01,2012-08-11
CS7414,0,629,14,2014-10-14,2011-05-31
CS7415,0,633,16,2015-01-01,2011-07-02
CS7416,0,784,15,2014-10-14,2011-07-07
CS7417,0,513,11,2015-01-25,2011-07-12
CS7418,1,432,8,2014-07-06,2012-01-16
CS7419,0,836,18,2015-03-16,2011-11-22
CS7420,0,825,18,2014-12-25,2011-06-15
CS7421,0,736,17,2015-01-16,2011-05-25
CS7422,0,518,10,2015-03-11,2012-07-12
CS7423,0,609,15,2015-01-20,2011-08-20
CS7424,0,465,15,2015-03-06,2011-10-27
CS7425,0,463,12,2015-01-04,2011-07-31
CS7426,0,769,15,2015-02-23,2011-08-11
CS7427,0,470,10,2015-03-09,2011-06-16
CS7428,0,878,18,2014-12-21,2011-06-10
CS7429,0,223,6,2014-11-04,2011-06-27
CS7430,0,556,13,2014-10-22,2011-08-21
CS7431,0,563,12,2015-03-04,2011-07-14
CS7432,0,469,12,2015-03-13,2011-07-16
CS7433,0,358,9,2014-12-22,2011-10-18
CS7434,0,619,15,2015-02-27,2011-05-23
CS7435,0,724,16,2015-01-29,2011-05-26
CS7436,0,448,9,2015-01-16,2012-04-22
CS7437,0,541,10,2015-02-16,2011-10-28
CS7438,0,628,12,2015-02-08,2011-12-21
CS7439,0,537,11,2014-07-19,2011-07-27
CS7440,0,597,13,2014-12-05,2011-09-20
CS7441,0,419,12,2014-11-26,2011-09-30
CS7442,0,659,13,2015-03-08,2011-05-31
CS7443,0,516,16,2015-01-22,2011-06-18
CS7444,0,409,11,2015-02-09,2011-07-01
CS7445,0,805,19,2014-12-13,2011-05-16
CS7446,0,502,11,2015-03-03,2011-06-19
CS7447,0,365,10,2015-03-11,2011-11-04
CS7448,0,381,7,2014-09-23,2011-08-03
CS7449,0,561,14,2015-03-14,2011-07-15
CS7450,0,451,11,2014-11-30,2011-05-22
CS7451,0,470,12,2015-02-24,2011-06-09
CS7452,0,535,12,2014-08-30,2011-06-01
CS7453,0,532,11,2014-11-04,2012-01-17
CS7454,0,571,12,2015-02-24,2011-05-26
CS7455,0,530,12,2014-04-09,2011-08-02
CS7456,0,477,11,2014-02-21,2012-02-10
CS7457,0,403,11,2014-12-15,2011-06-24
CS7458,0,553,14,2015-03-11,2011-08-14
CS7459,0,608,15,2014-11-12,2011-07-16
CS7460,0,587,12,2015-02-03,2011-11-19
CS7461,0,619,15,2015-02-17,2011-05-19
CS7462,1,505,13,2014-10-21,2011-09-05
CS7463,0,744,19,2014-11-08,2011-06-01
CS7464,0,688,15,2014-07-23,2011-12-12
CS7465,0,663,16,2015-03-14,2011-12-25
CS7466,0,520,12,2015-02-22,2011-07-23
CS7467,0,613,14,2014-08-10,2011-06-27
CS7468,0,729,19,2015-03-07,2011-08-11
CS7469,0,533,13,2015-03-07,2011-08-06
CS7470,0,731,14,2015-01-23,2012-02-03
CS7471,0,752,14,2014-03-03,2011-07-23
CS7472,0,866,16,2015-03-08,2011-06-03
CS7473,0,611,14,2014-08-03,2011-08-23
CS7474,0,680,17,2014-10-30,2011-06-15
CS7475,0,474,11,2015-01-20,2011-05-24
CS7476,0,516,12,2014-12-29,2011-08-01
CS7477,0,517,13,2014-08-10,2011-05-25
CS7478,0,456,12,2014-12-16,2011-05-25
CS7479,0,304,6,2014-02-22,2012-02-13
CS7480,0,541,12,2014-12-24,2011-05-19
CS7481,0,417,10,2013-12-23,2011-06-10
CS7482,0,280,7,2015-02-08,2011-10-22
CS7483,0,606,15,2014-11-26,2011-11-26
CS7484,0,432,10,2014-11-14,2011-09-14
CS7485,0,705,13,2015-02-22,2011-06-23
CS7486,0,318,8,2014-07-27,2011-05-19
CS7487,0,298,5,2015-02-16,2012-03-12
CS7488,0,764,16,2015-03-03,2011-07-19
CS7489,0,372,9,2015-02-11,2012-01-28
CS7490,0,701,16,2015-02-21,2011-06-06
CS7491,0,545,10,2014-12-19,2011-05-31
CS7492,0,821,18,2015-02-07,2011-08-10
CS7493,0,630,13,2015-01-01,2011-11-21
CS7494,0,584,16,2014-10-28,2011-09-30
CS7495,0,513,10,2015-02-26,2011-06-01
CS7496,0,518,12,2015-02-21,2011-07-07
CS7497,0,710,14,2015-03-09,2011-09-19
CS7498,0,632,15,2015-01-19,2011-09-02
CS7499,0,791,18,2015-01-30,2011-08-09
CS7500,0,543,13,2014-10-03,2012-04-24
CS7501,0,665,17,2015-02-09,2011-12-18
CS7502,0,813,18,2015-03-11,2011-09-13
CS7503,0,677,15,2015-03-15,2011-10-07
CS7504,0,417,8,2014-09-18,2011-05-24
CS7505,0,699,15,2015-01-23,2011-06-01
CS7506,0,415,10,2014-12-30,2011-07-10
CS7507,0,557,13,2015-02-25,2011-05-18
CS7508,0,809,18,2014-08-20,2011-10-15
CS7509,1,456,10,2014-10-21,2011-06-15
CS7510,0,623,16,2014-11-22,2011-06-10
CS7511,0,540,10,2015-01-25,2011-05-26
CS7512,0,615,14,2014-05-22,2012-01-14
CS7513,0,622,15,2014-11-30,2011-08-27
CS7514,0,484,10,2014-09-12,2011-08-27
CS7515,0,760,15,2015-03-02,2011-05-18
CS7516,0,594,13,2014-09-24,2012-06-01
CS7517,0,374,11,2014-12-21,2011-06-29
CS7518,0,747,16,2014-11-12,2011-06-13
CS7519,0,558,10,2015-03-05,2011-11-18
CS7520,0,661,13,2015-03-13,2011-06-29
CS7521,0,197,6,2014-09-03,2011-08-22
CS7522,0,434,10,2014-12-10,2011-05-24
CS7523,0,500,10,2014-03-03,2011-06-21
CS7524,0,311,8,2014-07-19,2013-01-08
CS7525,0,566,14,2015-02-17,2012-06-06
CS7526,0,594,14,2015-01-15,2011-06-24
CS7527,0,581,13,2015-03-03,2011-06-29
CS7528,0,586,14,2015-03-02,2011-08-12
CS7529,0,492,10,2015-01-05,2011-06-25
CS7530,0,358,8,2014-07-08,2011-06-15
CS7531,0,482,11,2014-09-19,2011-09-09
CS7532,0,544,12,2014-06-06,2011-08-03
CS7533,0,813,19,2015-02-01,2011-09-12
CS7534,0,454,11,2014-11-23,2011-06-05
CS7535,0,825,15,2014-12-23,2011-07-14
CS7536,0,350,8,2014-09-28,2011-07-04
CS7537,0,688,15,2015-03-11,2011-09-09
CS7538,1,735,16,2014-10-08,2011-08-27
CS7539,0,528,12,2015-02-19,2011-07-13
CS7540,0,617,12,2014-12-09,2011-06-19
CS7541,1,900,20,2014-10-26,2011-11-28
CS7542,0,828,20,2014-02-22,2011-06-24
CS7543,0,251,6,2015-03-15,2011-08-31
CS7544,0,734,18,2015-01-22,2012-01-07
CS7545,0,876,19,2015-02-22,2011-07-01
CS7546,0,818,17,2014-08-29,2011-06-11
CS7547,0,662,13,2015-02-19,2011-11-16
CS7548,0,784,17,2015-02-27,2011-06-12
CS7549,0,416,10,2015-02-19,2012-01-24
CS7550,0,530,12,2014-12-15,2011-07-25
CS7551,0,433,10,2014-06-29,2011-06-27
CS7552,0,810,15,2015-02-14,2011-12-11
CS7553,0,409,12,2014-09-10,2011-05-20
CS7554,0,688,16,2014-01-22,2011-06-21
CS7555,0,736,18,2015-01-13,2011-06-19
CS7556,0,202,6,2015-02-22,2013-09-04
CS7557,0,573,15,2015-01-14,2011-09-20
CS7558,0,701,18,2014-12-14,2011-08-19
CS7559,0,565,14,2015-03-10,2011-12-30
CS7560,0,459,11,2014-10-05,2011-08-11
CS7561,0,500,10,2014-10-20,2011-09-29
CS7562,0,401,8,2013-09-16,2011-08-06
CS7563,0,580,13,2014-02-05,2011-07-19
CS7564,0,444,9,2015-02-26,2011-08-22
CS7565,0,544,9,2014-11-16,2011-05-27
CS7566,0,758,17,2014-09-07,2011-05-21
CS7567,0,492,12,2015-02-23,2011-05-22
CS7568,0,684,16,2015-02-11,2011-05-31
CS7569,0,478,9,2014-12-20,2011-09-28
CS7570,0,754,16,2014-12-04,2011-09-18
CS7571,0,490,10,2014-12-01,2011-06-06
CS7572,0,269,8,2015-02-10,2011-12-14
CS7573,0,712,15,2015-01-01,2011-07-21
CS7574,0,594,12,2015-03-09,2011-07-27
CS7575,0,848,19,2015-01-18,2011-08-30
CS7576,0,369,9,2014-12-13,2012-09-28
CS7577,0,622,15,2015-02-25,2011-06-14
CS7578,0,440,12,2014-12-18,2011-06-05
CS7579,0,634,16,2015-02-18,2011-06-07
CS7580,0,1145,26,2014-09-07,2011-07-12
CS7581,0,977,21,2015-02-07,2011-08-29
CS7582,0,616,15,2015-02-26,2011-05-23
CS7583,0,848,17,2015-02-15,2011-06-14
CS7584,0,799,15,2015-03-02,2011-07-07
CS7585,0,578,12,2014-12-13,2011-08-05
CS7586,0,544,13,2014-08-20,2011-07-18
CS7587,0,997,21,2015-02-07,2011-06-14
CS7588,0,640,17,2015-03-07,2011-05-17
CS7589,0,283,10,2015-03-01,2011-07-11
CS7590,0,541,13,2014-10-13,2011-06-05
CS7591,0,759,14,2014-10-13,2011-08-12
CS7592,0,522,12,2015-02-10,2011-08-01
CS7593,0,492,12,2015-02-20,2012-04-05
CS7594,0,409,9,2014-12-25,2011-07-05
CS7595,0,333,7,2014-02-22,2011-08-07
CS7596,0,358,8,2014-07-08,2011-08-08
CS7597,0,653,13,2015-01-09,2011-06-06
CS7598,0,693,14,2014-10-21,2011-06-03
CS7599,0,370,7,2015-01-18,2011-11-16
CS7600,0,667,16,2014-12-25,2011-06-14
CS7601,0,794,18,2014-12-27,2011-06-16
CS7602,0,513,11,2015-02-18,2011-08-29
CS7603,0,579,12,2014-11-11,2011-07-15
CS7604,0,790,17,2015-03-01,2011-08-25
CS7605,0,969,21,2015-02-28,2011-08-12
CS7606,0,332,7,2013-11-11,2012-01-13
CS7607,0,643,13,2015-01-14,2011-05-29
CS7608,0,452,10,2015-01-26,2011-06-02
CS7609,0,805,16,2014-10-30,2011-07-17
CS7610,0,475,12,2015-02-12,2011-05-18
CS7611,0,710,16,2014-06-08,2011-06-05
CS7612,0,840,18,2015-02-25,2011-05-20
CS7613,0,779,15,2014-11-09,2011-06-26
CS7614,0,739,16,2015-02-01,2011-06-25
CS7615,0,481,10,2015-03-13,2011-10-25
CS7616,0,660,14,2015-03-06,2011-07-29
CS7617,0,869,17,2014-12-02,2011-09-02
CS7618,0,454,8,2014-06-03,2011-09-06
CS7619,0,486,14,2015-03-05,2011-07-16
CS7620,0,439,10,2013-09-13,2012-07-03
CS7621,0,971,19,2015-02-23,2011-12-23
CS7622,0,558,11,2015-03-16,2011-06-14
CS7623,0,723,17,2015-02-28,2011-10-10
CS7624,0,802,21,2015-02-05,2011-06-27
CS7625,0,470,10,2015-03-11,2011-08-29
CS7626,0,275,8,2015-01-14,2011-07-04
CS7627,0,195,6,2014-12-29,2011-08-04
CS7628,0,503,13,2015-02-19,2011-06-12
CS7629,0,566,14,2015-03-13,2011-09-12
CS7630,0,603,13,2015-01-29,2011-06-10
CS7631,0,518,10,2014-11-23,2011-11-01
CS7632,0,534,11,2015-02-26,2011-09-28
CS7633,0,973,20,2015-02-26,2011-07-03
CS7634,0,549,10,2015-03-02,2011-06-26
CS7635,0,806,18,2014-12-10,2011-11-23
CS7636,1,311,11,2015-01-07,2011-12-16
CS7637,0,705,15,2015-02-22,2011-08-26
CS7639,0,741,16,2015-02-02,2012-02-22
CS7640,1,552,13,2015-01-15,2012-04-02
CS7641,0,622,14,2015-03-08,2011-07-21
CS7642,0,573,14,2015-02-10,2011-09-23
CS7643,0,867,16,2015-02-22,2011-10-25
CS7644,0,471,12,2014-07-20,2011-07-06
CS7645,0,615,15,2014-07-09,2011-05-20
CS7646,0,371,9,2013-06-29,2011-07-13
CS7647,0,526,14,2014-08-20,2011-09-24
CS7648,0,763,15,2014-11-20,2011-05-24
CS7649,0,626,12,2015-01-27,2011-05-21
CS7650,0,771,13,2014-07-15,2011-06-01
CS7651,0,265,7,2014-12-02,2011-06-27
CS7652,0,543,15,2014-12-02,2011-12-10
CS7653,0,682,15,2014-09-12,2011-05-28
CS7654,0,710,15,2014-12-16,2011-09-05
CS7655,0,423,9,2015-02-16,2011-06-21
CS7656,0,491,10,2015-01-21,2011-12-20
CS7657,0,577,13,2014-11-11,2011-05-23
CS7658,0,627,15,2015-02-15,2011-06-04
CS7659,0,323,9,2015-02-01,2011-10-14
CS7660,0,918,18,2015-02-24,2011-07-19
CS7661,0,788,18,2015-02-17,2011-06-16
CS7662,0,569,12,2015-02-22,2011-12-29
CS7663,0,881,18,2014-11-29,2011-09-12
CS7664,0,896,21,2015-03-03,2011-08-21
CS7665,0,442,10,2014-10-12,2011-05-31
CS7666,0,514,11,2015-01-25,2011-07-23
CS7667,0,636,15,2015-01-02,2011-08-09
CS7668,0,314,10,2015-01-26,2011-07-05
CS7669,0,595,12,2015-03-01,2012-10-14
CS7670,0,352,9,2013-05-07,2011-06-06
CS7671,0,644,14,2014-12-22,2011-07-25
CS7672,0,517,9,2014-11-05,2011-07-14
