customer_id,trans_date,tran_amount,response,month,year,day_of_week
CS7342,2014-09-21,70,0,9,2014,Sunday
CS7527,2013-01-24,50,0,1,2013,Thursday
CS8871,2013-10-31,12,0,10,2013,Thursday
CS8961,2013-06-10,24,0,6,2013,Monday
CS8758,2013-04-04,23,0,4,2013,Thursday
CS8848,2013-10-06,36,0,10,2013,Sunday
CS8657,2011-06-11,54,0,6,2011,Saturday
CS7898,2012-05-20,63,0,5,2012,Sunday
CS8945,2015-03-08,34,0,3,2015,Sunday
CS7695,2013-11-03,13,0,11,2013,Sunday
CS7226,2012-12-28,31,0,12,2012,Friday
CS8442,2013-11-07,33,1,11,2013,Thursday
CS8805,2012-09-09,78,0,9,2012,Sunday
CS8355,2012-01-06,50,0,1,2012,Friday
CS8218,2012-02-28,52,0,2,2012,Tuesday
CS8511,2011-12-05,37,0,12,2011,Monday
CS7707,2012-09-14,52,0,9,2012,Friday
CS8739,2012-01-30,75,0,1,2012,Monday
CS7821,2014-08-01,38,0,8,2014,Friday
CS8442,2012-11-20,39,1,11,2012,Tuesday
CS8828,2012-09-24,64,0,9,2012,Monday
CS8041,2012-10-25,44,0,10,2012,Thursday
CS8318,2011-07-24,52,0,7,2011,Sunday
CS8095,2013-12-06,45,0,12,2013,Friday
CS8709,2012-11-17,66,0,11,2012,Saturday
CS8638,2011-11-12,77,0,11,2011,Saturday
CS7465,2014-03-19,44,0,3,2014,Wednesday
CS8621,2015-01-06,48,0,1,2015,Tuesday
CS8754,2012-09-24,34,0,9,2012,Monday
CS7793,2014-04-09,49,0,4,2014,Wednesday
CS7433,2013-01-02,19,0,1,2013,Wednesday
CS7580,2013-02-06,55,0,2,2013,Wednesday
CS8174,2011-12-03,71,0,12,2011,Saturday
CS7975,2013-05-06,71,0,5,2013,Monday
CS8418,2012-10-03,28,0,10,2012,Wednesday
CS7950,2013-12-07,18,0,12,2013,Saturday
CS8723,2012-07-31,54,0,7,2012,Tuesday
CS8851,2012-11-09,74,0,11,2012,Friday
CS7588,2013-11-08,18,0,11,2013,Friday
CS7879,2014-10-20,67,0,10,2014,Monday
CS7787,2014-08-08,55,0,8,2014,Friday
CS8258,2012-04-20,41,0,4,2012,Friday
CS8485,2013-07-18,28,0,7,2013,Thursday
CS7981,2012-05-31,51,0,5,2012,Thursday
CS7541,2012-07-24,71,1,7,2012,Tuesday
CS8939,2013-02-12,27,0,2,2013,Tuesday
CS7222,2014-04-17,14,0,4,2014,Thursday
CS8198,2014-10-04,48,0,10,2014,Saturday
CS7298,2013-12-06,71,0,12,2013,Friday
CS8719,2012-10-23,26,0,10,2012,Tuesday
CS8637,2013-05-21,61,0,5,2013,Tuesday
CS8380,2013-11-04,71,0,11,2013,Monday
CS7295,2012-01-10,69,0,1,2012,Tuesday
CS7340,2013-04-28,74,0,4,2013,Sunday
CS7982,2013-01-23,38,0,1,2013,Wednesday
CS8194,2014-02-19,43,0,2,2014,Wednesday
CS7953,2011-12-02,26,0,12,2011,Friday
CS7969,2014-07-26,33,0,7,2014,Saturday
CS8813,2012-07-15,22,0,7,2012,Sunday
CS8135,2013-01-17,17,0,1,2013,Thursday
CS7676,2013-08-28,19,0,8,2013,Wednesday
CS7244,2011-11-12,74,0,11,2011,Saturday
CS8466,2013-06-24,67,0,6,2013,Monday
CS8161,2014-10-21,53,0,10,2014,Tuesday
CS8579,2015-03-02,78,0,3,2015,Monday
CS7711,2012-01-16,70,0,1,2012,Monday
CS8432,2012-09-27,41,0,9,2012,Thursday
CS8115,2013-05-15,41,0,5,2013,Wednesday
CS7419,2013-11-14,55,0,11,2013,Thursday
CS8261,2012-04-25,73,0,4,2012,Wednesday
CS8589,2014-05-14,49,0,5,2014,Wednesday
CS7345,2013-11-13,15,0,11,2013,Wednesday
CS8464,2012-07-29,44,0,7,2012,Sunday
CS7344,2013-07-10,47,0,7,2013,Wednesday
CS8049,2012-08-03,71,0,8,2012,Friday
CS8496,2012-05-10,25,0,5,2012,Thursday
CS8655,2013-03-22,47,0,3,2013,Friday
CS7760,2015-01-13,59,0,1,2015,Tuesday
CS8998,2011-10-25,69,0,10,2011,Tuesday
CS8057,2012-02-02,71,0,2,2012,Thursday
CS8353,2012-04-27,34,0,4,2012,Friday
CS8877,2014-08-17,50,0,8,2014,Sunday
CS8420,2012-03-06,54,0,3,2012,Tuesday
CS8669,2014-01-27,47,0,1,2014,Monday
CS8185,2014-01-10,44,0,1,2014,Friday
CS7907,2015-01-14,49,0,1,2015,Wednesday
CS7612,2013-12-03,57,0,12,2013,Tuesday
CS8739,2012-07-15,19,0,7,2012,Sunday
CS7962,2012-11-23,24,0,11,2012,Friday
CS8869,2015-01-28,75,0,1,2015,Wednesday
CS8058,2012-11-17,77,0,11,2012,Saturday
CS7464,2013-09-24,49,0,9,2013,Tuesday
CS8304,2011-12-07,79,0,12,2011,Wednesday
CS8687,2014-03-20,72,0,3,2014,Thursday
CS8403,2012-08-06,37,0,8,2012,Monday
CS8903,2012-10-29,21,0,10,2012,Monday
CS7323,2012-06-05,55,0,6,2012,Tuesday
CS8650,2014-05-07,34,0,5,2014,Wednesday
CS8515,2014-04-25,62,0,4,2014,Friday
CS7342,2011-06-20,46,0,6,2011,Monday
CS7640,2014-04-06,21,1,4,2014,Sunday
CS8017,2011-08-06,15,0,8,2011,Saturday
CS8922,2011-05-21,20,0,5,2011,Saturday
CS8824,2014-08-18,77,0,8,2014,Monday
CS7979,2013-05-12,75,0,5,2013,Sunday
CS7775,2012-11-22,47,0,11,2012,Thursday
CS8563,2013-08-23,73,0,8,2013,Friday
CS7695,2013-03-10,21,0,3,2013,Sunday
CS7173,2013-03-18,76,0,3,2013,Monday
CS7752,2012-05-04,10,0,5,2012,Friday
CS7293,2014-04-05,34,0,4,2014,Saturday
CS8730,2012-06-07,79,0,6,2012,Thursday
CS8721,2014-08-21,25,0,8,2014,Thursday
CS7115,2013-01-19,43,0,1,2013,Saturday
CS8817,2013-09-27,29,0,9,2013,Friday
CS7385,2013-10-17,72,0,10,2013,Thursday
CS7963,2014-02-04,21,0,2,2014,Tuesday
CS8083,2013-09-18,51,0,9,2013,Wednesday
CS8628,2013-10-19,69,0,10,2013,Saturday
CS7261,2012-06-09,51,0,6,2012,Saturday
CS8238,2012-10-23,44,0,10,2012,Tuesday
CS7903,2014-11-02,54,0,11,2014,Sunday
CS7959,2014-01-05,31,0,1,2014,Sunday
CS8742,2014-11-14,35,0,11,2014,Friday
CS7459,2013-10-29,17,0,10,2013,Tuesday
CS8349,2012-08-25,18,0,8,2012,Saturday
CS8565,2014-09-01,39,0,9,2014,Monday
CS7568,2011-06-26,36,0,6,2011,Sunday
CS8826,2014-10-25,42,0,10,2014,Saturday
CS7469,2012-01-18,13,0,1,2012,Wednesday
CS8958,2014-10-26,19,0,10,2014,Sunday
CS7956,2012-01-18,61,0,1,2012,Wednesday
CS7995,2013-06-03,44,0,6,2013,Monday
CS7284,2011-11-16,44,0,11,2011,Wednesday
CS8882,2014-07-25,16,0,7,2014,Friday
CS8665,2012-11-30,18,0,11,2012,Friday
CS7247,2013-12-22,79,0,12,2013,Sunday
CS8905,2014-12-11,10,1,12,2014,Thursday
CS8794,2013-07-10,61,0,7,2013,Wednesday
CS7871,2013-06-30,52,0,6,2013,Sunday
CS8986,2011-12-27,46,0,12,2011,Tuesday
CS8963,2011-06-18,78,0,6,2011,Saturday
CS8640,2013-01-14,49,0,1,2013,Monday
CS7439,2012-06-14,40,0,6,2012,Thursday
CS8276,2012-05-09,66,0,5,2012,Wednesday
CS7409,2014-07-04,67,0,7,2014,Friday
CS7602,2014-10-10,37,0,10,2014,Friday
CS8341,2015-02-18,28,0,2,2015,Wednesday
CS7141,2013-10-17,10,0,10,2013,Thursday
CS8540,2013-06-07,63,0,6,2013,Friday
CS7447,2012-08-30,15,0,8,2012,Thursday
CS8006,2013-05-21,21,0,5,2013,Tuesday
CS7996,2013-11-25,63,0,11,2013,Monday
CS7812,2013-11-22,19,0,11,2013,Friday
CS8567,2011-08-14,57,0,8,2011,Sunday
CS8995,2015-02-05,38,0,2,2015,Thursday
CS8205,2013-01-26,61,0,1,2013,Saturday
CS7531,2012-01-04,44,0,1,2012,Wednesday
CS7725,2013-01-07,43,0,1,2013,Monday
CS7465,2012-12-08,75,0,12,2012,Saturday
CS7944,2012-05-27,66,0,5,2012,Sunday
CS8417,2012-04-01,59,0,4,2012,Sunday
CS8688,2012-11-18,43,0,11,2012,Sunday
CS7499,2014-10-16,17,0,10,2014,Thursday
CS7660,2012-02-20,76,0,2,2012,Monday
CS8319,2014-03-04,11,0,3,2014,Tuesday
CS7528,2011-10-25,49,0,10,2011,Tuesday
CS8027,2014-04-12,63,0,4,2014,Saturday
CS8783,2011-06-24,69,0,6,2011,Friday
CS7443,2013-12-01,13,0,12,2013,Sunday
CS7632,2012-04-19,42,0,4,2012,Thursday
CS7778,2014-06-06,19,0,6,2014,Friday
CS7633,2015-02-26,64,0,2,2015,Thursday
CS7785,2015-02-26,45,0,2,2015,Thursday
CS7159,2011-11-12,20,0,11,2011,Saturday
CS8065,2012-02-13,43,0,2,2012,Monday
CS8739,2012-07-14,71,0,7,2012,Saturday
CS7210,2011-05-25,33,0,5,2011,Wednesday
CS7507,2012-12-25,67,0,12,2012,Tuesday
CS8275,2014-03-20,58,0,3,2014,Thursday
CS8668,2011-09-24,58,0,9,2011,Saturday
CS8136,2011-09-17,37,0,9,2011,Saturday
CS7676,2014-01-20,10,0,1,2014,Monday
CS8381,2012-02-11,64,0,2,2012,Saturday
CS7845,2014-07-01,20,0,7,2014,Tuesday
CS8137,2011-09-23,62,0,9,2011,Friday
CS7240,2014-02-28,46,0,2,2014,Friday
CS8603,2011-11-21,24,0,11,2011,Monday
CS8223,2015-03-13,11,0,3,2015,Friday
CS8300,2014-12-23,53,0,12,2014,Tuesday
CS7869,2012-12-30,60,0,12,2012,Sunday
CS8840,2011-11-20,19,0,11,2011,Sunday
CS7189,2013-03-13,14,0,3,2013,Wednesday
CS8984,2014-07-07,23,0,7,2014,Monday
CS8695,2012-09-12,74,0,9,2012,Wednesday
CS8617,2013-01-25,62,0,1,2013,Friday
CS8713,2015-01-15,79,0,1,2015,Thursday
CS8416,2013-02-10,23,0,2,2013,Sunday
CS8032,2011-10-19,53,0,10,2011,Wednesday
CS7153,2014-11-05,75,0,11,2014,Wednesday
CS8692,2014-07-06,74,0,7,2014,Sunday
CS8962,2013-11-22,38,0,11,2013,Friday
CS7364,2015-01-02,55,0,1,2015,Friday
CS8436,2012-08-11,40,0,8,2012,Saturday
CS7962,2013-05-07,53,0,5,2013,Tuesday
CS7615,2013-02-08,28,0,2,2013,Friday
CS7268,2013-05-01,50,0,5,2013,Wednesday
CS8895,2014-01-25,71,0,1,2014,Saturday
CS7831,2011-06-28,75,0,6,2011,Tuesday
CS8235,2013-12-08,17,0,12,2013,Sunday
CS8869,2014-10-29,19,0,10,2014,Wednesday
CS7920,2013-11-14,65,0,11,2013,Thursday
CS8909,2012-02-22,61,0,2,2012,Wednesday
CS7528,2011-10-07,27,0,10,2011,Friday
CS8643,2013-07-30,49,0,7,2013,Tuesday
CS7848,2012-04-29,49,0,4,2012,Sunday
CS7336,2012-12-16,18,0,12,2012,Sunday
CS8595,2014-10-26,45,0,10,2014,Sunday
CS8591,2011-10-02,62,1,10,2011,Sunday
CS7293,2014-08-13,51,0,8,2014,Wednesday
CS7623,2012-11-27,33,0,11,2012,Tuesday
CS7185,2012-04-15,59,0,4,2012,Sunday
CS7615,2014-09-22,42,0,9,2014,Monday
CS7715,2014-05-31,36,0,5,2014,Saturday
CS8416,2011-08-11,11,0,8,2011,Thursday
CS7334,2013-01-27,27,0,1,2013,Sunday
CS8763,2014-08-21,21,0,8,2014,Thursday
CS7526,2011-12-12,46,0,12,2011,Monday
CS8676,2013-02-26,24,0,2,2013,Tuesday
CS7975,2011-10-05,71,0,10,2011,Wednesday
CS7991,2012-08-08,45,0,8,2012,Wednesday
CS8769,2013-06-15,62,0,6,2013,Saturday
CS7880,2011-05-19,18,0,5,2011,Thursday
CS8492,2014-05-11,38,0,5,2014,Sunday
CS8813,2014-01-05,45,0,1,2014,Sunday
CS8327,2011-07-05,49,0,7,2011,Tuesday
CS7122,2013-12-21,48,0,12,2013,Saturday
CS7949,2013-08-24,78,1,8,2013,Saturday
CS8076,2011-11-04,41,0,11,2011,Friday
CS8595,2014-04-04,17,0,4,2014,Friday
CS8905,2014-12-15,26,1,12,2014,Monday
CS8498,2014-09-27,18,0,9,2014,Saturday
CS7554,2013-01-26,49,0,1,2013,Saturday
CS7231,2014-10-13,28,0,10,2014,Monday
CS8682,2013-01-27,64,0,1,2013,Sunday
CS8109,2014-04-19,64,0,4,2014,Saturday
CS8600,2012-01-31,54,0,1,2012,Tuesday
CS8910,2013-06-29,43,0,6,2013,Saturday
CS7501,2012-03-16,34,0,3,2012,Friday
CS8785,2014-12-02,54,0,12,2014,Tuesday
CS8962,2013-08-15,67,0,8,2013,Thursday
CS7362,2013-05-08,25,0,5,2013,Wednesday
CS8223,2014-02-09,46,0,2,2014,Sunday
CS7797,2011-12-19,70,0,12,2011,Monday
CS8980,2013-10-28,69,0,10,2013,Monday
CS7115,2013-10-07,41,0,10,2013,Monday
CS8719,2012-04-05,14,0,4,2012,Thursday
CS8602,2012-04-17,28,0,4,2012,Tuesday
CS8900,2014-07-09,28,0,7,2014,Wednesday
CS7636,2014-07-10,28,1,7,2014,Thursday
CS7691,2013-11-22,42,0,11,2013,Friday
CS8590,2013-06-11,18,0,6,2013,Tuesday
CS8104,2014-11-22,49,1,11,2014,Saturday
CS8246,2012-12-23,73,0,12,2012,Sunday
CS8531,2012-02-22,57,0,2,2012,Wednesday
CS8679,2014-03-17,14,0,3,2014,Monday
CS8375,2014-07-03,46,0,7,2014,Thursday
CS8048,2014-11-27,59,0,11,2014,Thursday
CS7158,2014-11-02,32,0,11,2014,Sunday
CS7908,2013-06-01,53,0,6,2013,Saturday
CS8510,2012-11-25,59,0,11,2012,Sunday
CS7259,2013-02-10,68,0,2,2013,Sunday
CS8564,2012-12-30,77,0,12,2012,Sunday
CS8215,2012-09-02,37,0,9,2012,Sunday
CS8720,2014-08-04,61,0,8,2014,Monday
CS8881,2011-11-03,48,0,11,2011,Thursday
CS8641,2012-05-03,39,0,5,2012,Thursday
CS7772,2012-06-02,24,0,6,2012,Saturday
CS7681,2013-08-22,47,0,8,2013,Thursday
CS8238,2012-10-27,64,0,10,2012,Saturday
CS7708,2012-04-10,18,0,4,2012,Tuesday
CS7805,2014-05-23,42,0,5,2014,Friday
CS7829,2012-10-11,32,0,10,2012,Thursday
CS7573,2014-11-30,16,0,11,2014,Sunday
CS7154,2013-09-29,19,0,9,2013,Sunday
CS7292,2012-07-13,56,0,7,2012,Friday
CS8625,2013-11-01,76,0,11,2013,Friday
CS8227,2013-08-30,67,0,8,2013,Friday
CS8347,2013-12-04,49,0,12,2013,Wednesday
CS9000,2014-05-08,20,0,5,2014,Thursday
CS7499,2014-01-27,74,0,1,2014,Monday
CS8296,2013-12-25,12,0,12,2013,Wednesday
CS7456,2012-02-10,67,0,2,2012,Friday
CS8374,2011-12-18,68,0,12,2011,Sunday
CS8483,2012-06-29,19,0,6,2012,Friday
CS7960,2014-09-14,48,0,9,2014,Sunday
CS8694,2013-02-05,32,0,2,2013,Tuesday
CS8207,2011-07-18,75,0,7,2011,Monday
CS8549,2012-11-13,75,0,11,2012,Tuesday
CS8608,2012-06-27,34,0,6,2012,Wednesday
CS8876,2013-10-14,29,0,10,2013,Monday
CS7589,2014-03-18,13,0,3,2014,Tuesday
CS8523,2013-04-21,41,0,4,2013,Sunday
CS8361,2013-10-08,52,0,10,2013,Tuesday
CS7964,2011-12-30,36,0,12,2011,Friday
CS8998,2012-08-15,29,0,8,2012,Wednesday
CS8417,2014-12-23,65,0,12,2014,Tuesday
CS8372,2013-01-13,67,0,1,2013,Sunday
CS8412,2012-04-18,50,0,4,2012,Wednesday
CS8749,2014-10-24,62,0,10,2014,Friday
CS8414,2014-06-26,33,0,6,2014,Thursday
CS8272,2011-09-09,47,0,9,2011,Friday
CS8013,2014-10-01,77,0,10,2014,Wednesday
CS8264,2014-10-23,56,0,10,2014,Thursday
CS8132,2014-04-01,61,0,4,2014,Tuesday
CS7514,2013-09-01,11,0,9,2013,Sunday
CS7441,2014-07-31,30,0,7,2014,Thursday
CS8289,2012-09-07,12,0,9,2012,Friday
CS7987,2015-02-10,16,0,2,2015,Tuesday
CS8600,2011-09-19,26,0,9,2011,Monday
CS7479,2014-02-22,61,0,2,2014,Saturday
CS7709,2014-03-26,42,0,3,2014,Wednesday
CS8662,2012-12-31,42,0,12,2012,Monday
CS8398,2012-03-17,73,0,3,2012,Saturday
CS7399,2015-02-21,43,0,2,2015,Saturday
CS8612,2013-02-18,49,0,2,2013,Monday
CS8311,2012-12-26,56,0,12,2012,Wednesday
CS7878,2013-07-15,68,0,7,2013,Monday
CS7857,2011-11-15,16,0,11,2011,Tuesday
CS8972,2012-06-20,63,0,6,2012,Wednesday
CS7932,2014-10-24,74,0,10,2014,Friday
CS8265,2011-08-11,66,0,8,2011,Thursday
CS7519,2014-02-24,60,0,2,2014,Monday
CS8104,2014-08-17,23,1,8,2014,Sunday
CS8919,2011-06-22,21,0,6,2011,Wednesday
CS8785,2014-07-08,33,0,7,2014,Tuesday
CS7805,2013-02-09,28,0,2,2013,Saturday
CS7862,2014-06-04,57,0,6,2014,Wednesday
CS8499,2012-02-29,59,0,2,2012,Wednesday
CS7132,2013-01-14,53,0,1,2013,Monday
CS8615,2012-03-30,24,0,3,2012,Friday
CS7773,2013-06-05,29,1,6,2013,Wednesday
CS8316,2014-09-08,67,1,9,2014,Monday
CS8973,2011-11-13,37,0,11,2011,Sunday
CS8034,2011-08-25,15,0,8,2011,Thursday
CS8728,2014-05-24,79,0,5,2014,Saturday
CS8849,2014-06-25,34,0,6,2014,Wednesday
CS8420,2012-01-15,16,0,1,2012,Sunday
CS8557,2015-03-11,23,0,3,2015,Wednesday
CS7320,2014-08-02,47,1,8,2014,Saturday
CS7647,2013-05-01,32,0,5,2013,Wednesday
CS7639,2014-08-17,78,0,8,2014,Sunday
CS7694,2013-05-24,13,0,5,2013,Friday
CS7935,2013-07-20,20,0,7,2013,Saturday
CS7865,2011-12-13,36,0,12,2011,Tuesday
CS7875,2014-12-11,30,0,12,2014,Thursday
CS7933,2012-07-24,22,0,7,2012,Tuesday
CS7854,2012-07-10,24,0,7,2012,Tuesday
CS8288,2015-02-09,37,0,2,2015,Monday
CS8873,2012-03-10,68,0,3,2012,Saturday
CS8701,2012-06-30,22,0,6,2012,Saturday
CS8117,2011-05-17,76,0,5,2011,Tuesday
CS8991,2014-09-25,58,0,9,2014,Thursday
CS7294,2014-09-08,29,0,9,2014,Monday
CS7332,2011-12-11,77,0,12,2011,Sunday
CS8995,2013-05-01,12,0,5,2013,Wednesday
CS7804,2013-11-10,39,0,11,2013,Sunday
CS7452,2013-06-14,71,0,6,2013,Friday
CS8718,2014-09-16,25,0,9,2014,Tuesday
CS7711,2012-05-18,35,0,5,2012,Friday
CS7509,2013-02-22,26,1,2,2013,Friday
CS8119,2014-10-10,39,0,10,2014,Friday
CS8248,2015-01-15,44,0,1,2015,Thursday
CS7928,2015-03-09,79,0,3,2015,Monday
CS8845,2011-11-27,73,1,11,2011,Sunday
CS7478,2014-12-16,35,0,12,2014,Tuesday
CS7227,2013-04-10,57,1,4,2013,Wednesday
CS8758,2014-08-31,75,0,8,2014,Sunday
CS7336,2014-07-14,21,0,7,2014,Monday
CS7388,2014-06-12,28,0,6,2014,Thursday
CS8996,2014-11-13,79,0,11,2014,Thursday
CS8612,2012-01-16,15,0,1,2012,Monday
CS8692,2014-01-18,48,0,1,2014,Saturday
CS8921,2013-11-07,75,0,11,2013,Thursday
CS8184,2013-08-04,29,0,8,2013,Sunday
CS7525,2013-01-03,33,0,1,2013,Thursday
CS7238,2014-04-12,45,0,4,2014,Saturday
CS8312,2013-06-09,36,0,6,2013,Sunday
CS7530,2013-06-07,31,0,6,2013,Friday
CS7390,2011-09-22,25,0,9,2011,Thursday
CS8834,2013-04-03,76,0,4,2013,Wednesday
CS7424,2012-10-14,12,0,10,2012,Sunday
CS8215,2012-07-24,35,0,7,2012,Tuesday
CS7880,2014-09-18,68,0,9,2014,Thursday
CS8635,2011-12-15,74,0,12,2011,Thursday
CS8751,2013-02-08,42,0,2,2013,Friday
CS7943,2013-01-13,43,0,1,2013,Sunday
CS8633,2012-03-02,12,0,3,2012,Friday
CS7935,2013-10-18,71,0,10,2013,Friday
CS8154,2014-07-29,49,0,7,2014,Tuesday
CS7421,2011-12-10,25,0,12,2011,Saturday
CS7503,2012-02-27,20,0,2,2012,Monday
CS8754,2014-06-11,62,0,6,2014,Wednesday
CS8993,2013-07-31,11,0,7,2013,Wednesday
CS8838,2011-08-26,18,0,8,2011,Friday
CS8368,2011-08-09,19,0,8,2011,Tuesday
CS7584,2015-03-02,63,0,3,2015,Monday
CS8367,2013-06-03,70,0,6,2013,Monday
CS7118,2015-03-14,32,0,3,2015,Saturday
CS8068,2011-08-11,78,0,8,2011,Thursday
CS8503,2013-07-26,11,0,7,2013,Friday
CS8035,2014-03-30,79,0,3,2014,Sunday
CS8179,2014-03-11,41,0,3,2014,Tuesday
CS7123,2013-02-20,56,0,2,2013,Wednesday
CS7371,2011-07-18,78,0,7,2011,Monday
CS8344,2013-11-18,27,0,11,2013,Monday
CS8774,2012-05-14,14,0,5,2012,Monday
CS7623,2014-09-23,55,0,9,2014,Tuesday
CS7415,2011-07-27,29,0,7,2011,Wednesday
CS7419,2012-12-25,78,0,12,2012,Tuesday
CS8287,2013-01-31,70,0,1,2013,Thursday
CS7698,2012-09-15,56,0,9,2012,Saturday
CS8055,2012-10-07,10,0,10,2012,Sunday
CS8290,2012-07-18,66,0,7,2012,Wednesday
CS7720,2012-07-07,79,0,7,2012,Saturday
CS7949,2013-07-21,45,1,7,2013,Sunday
CS7243,2015-02-06,52,0,2,2015,Friday
CS8889,2013-09-12,45,0,9,2013,Thursday
CS8524,2012-05-04,19,1,5,2012,Friday
CS8472,2014-12-13,79,0,12,2014,Saturday
CS8435,2013-11-25,54,0,11,2013,Monday
CS8703,2011-09-19,26,0,9,2011,Monday
CS7757,2014-02-21,19,0,2,2014,Friday
CS7398,2014-07-20,39,0,7,2014,Sunday
CS8111,2011-11-13,54,0,11,2011,Sunday
CS8850,2013-01-19,45,0,1,2013,Saturday
CS7569,2011-09-28,55,0,9,2011,Wednesday
CS7138,2012-02-25,44,0,2,2012,Saturday
CS7780,2012-01-25,46,0,1,2012,Wednesday
CS7302,2012-05-18,21,0,5,2012,Friday
CS7923,2013-07-23,59,0,7,2013,Tuesday
CS8316,2014-04-30,13,1,4,2014,Wednesday
CS7712,2013-09-19,66,0,9,2013,Thursday
CS8433,2013-12-12,66,0,12,2013,Thursday
CS7610,2013-04-19,15,0,4,2013,Friday
CS8878,2012-04-10,44,0,4,2012,Tuesday
CS8194,2012-07-04,65,0,7,2012,Wednesday
CS8766,2012-05-06,47,0,5,2012,Sunday
CS7876,2014-04-22,18,0,4,2014,Tuesday
CS8088,2014-02-10,67,0,2,2014,Monday
CS7674,2013-02-24,64,0,2,2013,Sunday
CS8215,2014-02-01,53,0,2,2014,Saturday
CS8475,2015-03-08,10,0,3,2015,Sunday
CS7134,2011-11-29,62,0,11,2011,Tuesday
CS8122,2013-05-09,50,0,5,2013,Thursday
CS8770,2013-05-25,41,0,5,2013,Saturday
CS7231,2014-02-04,55,0,2,2014,Tuesday
CS7816,2011-07-31,27,0,7,2011,Sunday
CS8235,2012-04-02,59,0,4,2012,Monday
CS8494,2014-04-13,75,0,4,2014,Sunday
CS7159,2012-11-02,65,0,11,2012,Friday
CS8737,2013-02-28,31,0,2,2013,Thursday
CS7718,2013-02-24,52,0,2,2013,Sunday
CS8040,2014-10-12,59,0,10,2014,Sunday
CS8733,2014-08-26,77,0,8,2014,Tuesday
CS7546,2014-06-29,68,0,6,2014,Sunday
CS7347,2014-05-28,78,0,5,2014,Wednesday
CS7653,2013-10-07,26,0,10,2013,Monday
CS8020,2012-11-10,18,0,11,2012,Saturday
CS7125,2013-03-16,30,0,3,2013,Saturday
CS7981,2013-03-15,49,0,3,2013,Friday
CS7406,2013-05-06,14,0,5,2013,Monday
CS7449,2011-10-15,20,0,10,2011,Saturday
CS7540,2011-06-19,33,0,6,2011,Sunday
CS8487,2013-10-28,40,0,10,2013,Monday
CS8698,2014-06-20,18,0,6,2014,Friday
CS7540,2011-12-31,53,0,12,2011,Saturday
CS8289,2014-10-08,61,0,10,2014,Wednesday
CS7546,2013-09-18,46,0,9,2013,Wednesday
CS7855,2013-01-19,77,0,1,2013,Saturday
CS7520,2014-02-22,59,0,2,2014,Saturday
CS8019,2011-12-17,55,0,12,2011,Saturday
CS7200,2014-06-21,33,0,6,2014,Saturday
CS8767,2012-09-14,57,0,9,2012,Friday
CS8465,2013-11-08,34,0,11,2013,Friday
CS7434,2011-07-28,40,0,7,2011,Thursday
CS8846,2012-02-11,76,0,2,2012,Saturday
CS7135,2013-08-10,52,0,8,2013,Saturday
CS7141,2012-08-08,46,0,8,2012,Wednesday
CS8912,2012-02-25,13,0,2,2012,Saturday
CS8009,2011-06-06,10,0,6,2011,Monday
CS7529,2014-09-15,64,0,9,2014,Monday
CS8407,2013-01-09,64,0,1,2013,Wednesday
CS7440,2014-07-13,73,0,7,2014,Sunday
CS7327,2011-12-23,74,0,12,2011,Friday
CS7139,2013-07-08,22,0,7,2013,Monday
CS8338,2013-01-29,29,0,1,2013,Tuesday
CS8517,2013-05-24,63,0,5,2013,Friday
CS8966,2013-03-16,14,0,3,2013,Saturday
CS8269,2012-08-17,14,0,8,2012,Friday
CS8026,2014-02-12,35,0,2,2014,Wednesday
CS8868,2013-01-17,75,0,1,2013,Thursday
CS7779,2013-08-11,19,0,8,2013,Sunday
CS8989,2012-08-26,32,0,8,2012,Sunday
CS8142,2014-02-19,30,0,2,2014,Wednesday
CS7409,2012-05-03,11,0,5,2012,Thursday
CS7503,2014-11-09,50,0,11,2014,Sunday
CS7335,2013-02-11,45,0,2,2013,Monday
CS8487,2013-09-07,61,0,9,2013,Saturday
CS7190,2014-09-07,35,0,9,2014,Sunday
CS8812,2012-05-09,35,0,5,2012,Wednesday
CS8742,2014-02-13,13,0,2,2014,Thursday
CS7773,2014-04-01,23,1,4,2014,Tuesday
CS7174,2013-12-20,79,0,12,2013,Friday
CS8345,2013-01-12,36,0,1,2013,Saturday
CS8312,2013-11-04,12,0,11,2013,Monday
CS7528,2012-11-06,74,0,11,2012,Tuesday
CS8076,2011-08-02,10,0,8,2011,Tuesday
CS8297,2012-04-01,69,0,4,2012,Sunday
CS7385,2013-07-04,60,0,7,2013,Thursday
CS7812,2014-07-31,36,0,7,2014,Thursday
CS7878,2014-03-04,37,0,3,2014,Tuesday
CS8069,2013-11-26,37,0,11,2013,Tuesday
CS8642,2014-07-27,15,0,7,2014,Sunday
CS7858,2012-01-23,67,0,1,2012,Monday
CS7202,2014-01-26,44,0,1,2014,Sunday
CS7901,2014-04-21,50,0,4,2014,Monday
CS8016,2012-04-09,58,0,4,2012,Monday
CS8531,2014-03-27,30,0,3,2014,Thursday
CS7815,2012-02-02,38,0,2,2012,Thursday
CS8298,2011-08-11,72,0,8,2011,Thursday
CS8548,2013-08-07,44,0,8,2013,Wednesday
CS8059,2013-12-02,15,0,12,2013,Monday
CS7862,2013-03-24,43,0,3,2013,Sunday
CS8310,2011-08-29,20,1,8,2011,Monday
CS7552,2013-10-22,47,0,10,2013,Tuesday
CS8450,2015-01-05,14,0,1,2015,Monday
